unique_id,ds,ADIDA,BottomUp
890/Touring Frames/North Carolina,2014-07-01,0.0,0.0
890/Touring Frames/North Carolina,2014-08-01,0.0,0.0
890/Touring Frames/North Carolina,2014-09-01,0.0,0.0
890/Touring Frames/Ohio,2014-07-01,0.0,0.0
890/Touring Frames/Ohio,2014-08-01,0.0,0.0
890/Touring Frames/Ohio,2014-09-01,0.0,0.0
890/Touring Frames/Oregon,2014-07-01,0.028571429,0.028571429
890/Touring Frames/Oregon,2014-08-01,0.028571429,0.028571429
890/Touring Frames/Oregon,2014-09-01,0.028571429,0.028571429
890/Touring Frames/Rhode Island,2014-07-01,0.0,0.0
890/Touring Frames/Rhode Island,2014-08-01,0.0,0.0
890/Touring Frames/Rhode Island,2014-09-01,0.0,0.0
890/Touring Frames/South Carolina,2014-07-01,0.0,0.0
890/Touring Frames/South Carolina,2014-08-01,0.0,0.0
890/Touring Frames/South Carolina,2014-09-01,0.0,0.0
890/Touring Frames/South Dakota,2014-07-01,0.21052632,0.21052632
890/Touring Frames/South Dakota,2014-08-01,0.21052632,0.21052632
890/Touring Frames/South Dakota,2014-09-01,0.21052632,0.21052632
890/Touring Frames/Tennessee,2014-07-01,0.0,0.0
890/Touring Frames/Tennessee,2014-08-01,0.0,0.0
890/Touring Frames/Tennessee,2014-09-01,0.0,0.0
890/Touring Frames/Texas,2014-07-01,0.03448276,0.03448276
890/Touring Frames/Texas,2014-08-01,0.03448276,0.03448276
890/Touring Frames/Texas,2014-09-01,0.03448276,0.03448276
890/Touring Frames/United Kingdom,2014-07-01,0.042857144,0.042857144
890/Touring Frames/United Kingdom,2014-08-01,0.042857144,0.042857144
890/Touring Frames/United Kingdom,2014-09-01,0.042857144,0.042857144
890/Touring Frames/Utah,2014-07-01,0.028571429,0.028571429
890/Touring Frames/Utah,2014-08-01,0.028571429,0.028571429
890/Touring Frames/Utah,2014-09-01,0.028571429,0.028571429
890/Touring Frames/Virginia,2014-07-01,0.0,0.0
890/Touring Frames/Virginia,2014-08-01,0.0,0.0
890/Touring Frames/Virginia,2014-09-01,0.0,0.0
890/Touring Frames/Washington,2014-07-01,0.20606594,0.20606594
890/Touring Frames/Washington,2014-08-01,0.20606594,0.20606594
890/Touring Frames/Washington,2014-09-01,0.20606594,0.20606594
890/Touring Frames/Wisconsin,2014-07-01,0.0,0.0
890/Touring Frames/Wisconsin,2014-08-01,0.0,0.0
890/Touring Frames/Wisconsin,2014-09-01,0.0,0.0
890/Touring Frames/Wyoming,2014-07-01,0.0,0.0
890/Touring Frames/Wyoming,2014-08-01,0.0,0.0
890/Touring Frames/Wyoming,2014-09-01,0.0,0.0
891/Touring Frames/Alabama,2014-07-01,0.0,0.0
891/Touring Frames/Alabama,2014-08-01,0.0,0.0
891/Touring Frames/Alabama,2014-09-01,0.0,0.0
891/Touring Frames/Arizona,2014-07-01,0.17,0.17
891/Touring Frames/Arizona,2014-08-01,0.17,0.17
891/Touring Frames/Arizona,2014-09-01,0.17,0.17
891/Touring Frames/Australia,2014-07-01,0.20571429,0.20571429
891/Touring Frames/Australia,2014-08-01,0.20571429,0.20571429
891/Touring Frames/Australia,2014-09-01,0.20571429,0.20571429
891/Touring Frames/California,2014-07-01,0.5105,0.5105
891/Touring Frames/California,2014-08-01,0.5105,0.5105
891/Touring Frames/California,2014-09-01,0.5105,0.5105
891/Touring Frames/Canada,2014-07-01,0.9,0.9
891/Touring Frames/Canada,2014-08-01,0.9,0.9
891/Touring Frames/Canada,2014-09-01,0.9,0.9
891/Touring Frames/Colorado,2014-07-01,0.0,0.0
891/Touring Frames/Colorado,2014-08-01,0.0,0.0
891/Touring Frames/Colorado,2014-09-01,0.0,0.0
891/Touring Frames/Connecticut,2014-07-01,0.0,0.0
891/Touring Frames/Connecticut,2014-08-01,0.0,0.0
891/Touring Frames/Connecticut,2014-09-01,0.0,0.0
891/Touring Frames/Florida,2014-07-01,0.48,0.48
891/Touring Frames/Florida,2014-08-01,0.48,0.48
891/Touring Frames/Florida,2014-09-01,0.48,0.48
891/Touring Frames/France,2014-07-01,0.28666666,0.28666666
891/Touring Frames/France,2014-08-01,0.28666666,0.28666666
891/Touring Frames/France,2014-09-01,0.28666666,0.28666666
891/Touring Frames/Georgia,2014-07-01,0.03448276,0.03448276
891/Touring Frames/Georgia,2014-08-01,0.03448276,0.03448276
891/Touring Frames/Georgia,2014-09-01,0.03448276,0.03448276
891/Touring Frames/Germany,2014-07-01,0.15428571,0.15428571
891/Touring Frames/Germany,2014-08-01,0.15428571,0.15428571
891/Touring Frames/Germany,2014-09-01,0.15428571,0.15428571
891/Touring Frames/Idaho,2014-07-01,0.0,0.0
891/Touring Frames/Idaho,2014-08-01,0.0,0.0
891/Touring Frames/Idaho,2014-09-01,0.0,0.0
891/Touring Frames/Illinois,2014-07-01,0.0,0.0
891/Touring Frames/Illinois,2014-08-01,0.0,0.0
891/Touring Frames/Illinois,2014-09-01,0.0,0.0
891/Touring Frames/Indiana,2014-07-01,0.0,0.0
891/Touring Frames/Indiana,2014-08-01,0.0,0.0
891/Touring Frames/Indiana,2014-09-01,0.0,0.0
891/Touring Frames/Kentucky,2014-07-01,0.0,0.0
891/Touring Frames/Kentucky,2014-08-01,0.0,0.0
891/Touring Frames/Kentucky,2014-09-01,0.0,0.0
891/Touring Frames/Maine,2014-07-01,0.0,0.0
891/Touring Frames/Maine,2014-08-01,0.0,0.0
891/Touring Frames/Maine,2014-09-01,0.0,0.0
891/Touring Frames/Maryland,2014-07-01,0.0,0.0
891/Touring Frames/Maryland,2014-08-01,0.0,0.0
891/Touring Frames/Maryland,2014-09-01,0.0,0.0
891/Touring Frames/Massachusetts,2014-07-01,0.0,0.0
891/Touring Frames/Massachusetts,2014-08-01,0.0,0.0
891/Touring Frames/Massachusetts,2014-09-01,0.0,0.0
891/Touring Frames/Michigan,2014-07-01,0.055555556,0.055555556
891/Touring Frames/Michigan,2014-08-01,0.055555556,0.055555556
891/Touring Frames/Michigan,2014-09-01,0.055555556,0.055555556
891/Touring Frames/Minnesota,2014-07-01,0.0,0.0
891/Touring Frames/Minnesota,2014-08-01,0.0,0.0
891/Touring Frames/Minnesota,2014-09-01,0.0,0.0
891/Touring Frames/Mississippi,2014-07-01,0.0,0.0
891/Touring Frames/Mississippi,2014-08-01,0.0,0.0
891/Touring Frames/Mississippi,2014-09-01,0.0,0.0
891/Touring Frames/Missouri,2014-07-01,0.0,0.0
891/Touring Frames/Missouri,2014-08-01,0.0,0.0
891/Touring Frames/Missouri,2014-09-01,0.0,0.0
891/Touring Frames/Montana,2014-07-01,0.0,0.0
891/Touring Frames/Montana,2014-08-01,0.0,0.0
891/Touring Frames/Montana,2014-09-01,0.0,0.0
891/Touring Frames/Nevada,2014-07-01,0.0,0.0
891/Touring Frames/Nevada,2014-08-01,0.0,0.0
891/Touring Frames/Nevada,2014-09-01,0.0,0.0
891/Touring Frames/New Hampshire,2014-07-01,0.0,0.0
891/Touring Frames/New Hampshire,2014-08-01,0.0,0.0
891/Touring Frames/New Hampshire,2014-09-01,0.0,0.0
891/Touring Frames/New Mexico,2014-07-01,0.0,0.0
891/Touring Frames/New Mexico,2014-08-01,0.0,0.0
891/Touring Frames/New Mexico,2014-09-01,0.0,0.0
891/Touring Frames/New York,2014-07-01,0.0,0.0
891/Touring Frames/New York,2014-08-01,0.0,0.0
891/Touring Frames/New York,2014-09-01,0.0,0.0
891/Touring Frames/North Carolina,2014-07-01,0.0,0.0
891/Touring Frames/North Carolina,2014-08-01,0.0,0.0
891/Touring Frames/North Carolina,2014-09-01,0.0,0.0
891/Touring Frames/Ohio,2014-07-01,0.0,0.0
891/Touring Frames/Ohio,2014-08-01,0.0,0.0
891/Touring Frames/Ohio,2014-09-01,0.0,0.0
891/Touring Frames/Oregon,2014-07-01,0.051,0.051
891/Touring Frames/Oregon,2014-08-01,0.051,0.051
891/Touring Frames/Oregon,2014-09-01,0.051,0.051
891/Touring Frames/Rhode Island,2014-07-01,0.0,0.0
891/Touring Frames/Rhode Island,2014-08-01,0.0,0.0
891/Touring Frames/Rhode Island,2014-09-01,0.0,0.0
891/Touring Frames/South Carolina,2014-07-01,0.0,0.0
891/Touring Frames/South Carolina,2014-08-01,0.0,0.0
891/Touring Frames/South Carolina,2014-09-01,0.0,0.0
891/Touring Frames/South Dakota,2014-07-01,0.09090909,0.09090909
891/Touring Frames/South Dakota,2014-08-01,0.09090909,0.09090909
891/Touring Frames/South Dakota,2014-09-01,0.09090909,0.09090909
891/Touring Frames/Tennessee,2014-07-01,0.0,0.0
891/Touring Frames/Tennessee,2014-08-01,0.0,0.0
891/Touring Frames/Tennessee,2014-09-01,0.0,0.0
891/Touring Frames/Texas,2014-07-01,0.0,0.0
891/Touring Frames/Texas,2014-08-01,0.0,0.0
891/Touring Frames/Texas,2014-09-01,0.0,0.0
891/Touring Frames/United Kingdom,2014-07-01,0.2657143,0.2657143
891/Touring Frames/United Kingdom,2014-08-01,0.2657143,0.2657143
891/Touring Frames/United Kingdom,2014-09-01,0.2657143,0.2657143
891/Touring Frames/Utah,2014-07-01,0.042857144,0.042857144
891/Touring Frames/Utah,2014-08-01,0.042857144,0.042857144
891/Touring Frames/Utah,2014-09-01,0.042857144,0.042857144
891/Touring Frames/Virginia,2014-07-01,0.0,0.0
891/Touring Frames/Virginia,2014-08-01,0.0,0.0
891/Touring Frames/Virginia,2014-09-01,0.0,0.0
891/Touring Frames/Washington,2014-07-01,0.65483147,0.65483147
891/Touring Frames/Washington,2014-08-01,0.65483147,0.65483147
891/Touring Frames/Washington,2014-09-01,0.65483147,0.65483147
891/Touring Frames/Wisconsin,2014-07-01,0.0,0.0
891/Touring Frames/Wisconsin,2014-08-01,0.0,0.0
891/Touring Frames/Wisconsin,2014-09-01,0.0,0.0
891/Touring Frames/Wyoming,2014-07-01,0.0,0.0
891/Touring Frames/Wyoming,2014-08-01,0.0,0.0
891/Touring Frames/Wyoming,2014-09-01,0.0,0.0
892/Touring Frames/Alabama,2014-07-01,0.0,0.0
892/Touring Frames/Alabama,2014-08-01,0.0,0.0
892/Touring Frames/Alabama,2014-09-01,0.0,0.0
892/Touring Frames/Arizona,2014-07-01,0.9816,0.9816
892/Touring Frames/Arizona,2014-08-01,0.9816,0.9816
892/Touring Frames/Arizona,2014-09-01,0.9816,0.9816
892/Touring Frames/Australia,2014-07-01,2.33831,2.33831
892/Touring Frames/Australia,2014-08-01,2.33831,2.33831
892/Touring Frames/Australia,2014-09-01,2.33831,2.33831
892/Touring Frames/California,2014-07-01,3.06656,3.06656
892/Touring Frames/California,2014-08-01,3.06656,3.06656
892/Touring Frames/California,2014-09-01,3.06656,3.06656
892/Touring Frames/Canada,2014-07-01,3.51205,3.51205
892/Touring Frames/Canada,2014-08-01,3.51205,3.51205
892/Touring Frames/Canada,2014-09-01,3.51205,3.51205
892/Touring Frames/Colorado,2014-07-01,0.0,0.0
892/Touring Frames/Colorado,2014-08-01,0.0,0.0
892/Touring Frames/Colorado,2014-09-01,0.0,0.0
892/Touring Frames/Connecticut,2014-07-01,0.11111111,0.11111111
892/Touring Frames/Connecticut,2014-08-01,0.11111111,0.11111111
892/Touring Frames/Connecticut,2014-09-01,0.11111111,0.11111111
892/Touring Frames/Florida,2014-07-01,0.672225,0.672225
892/Touring Frames/Florida,2014-08-01,0.672225,0.672225
892/Touring Frames/Florida,2014-09-01,0.672225,0.672225
892/Touring Frames/France,2014-07-01,1.5557142,1.5557142
892/Touring Frames/France,2014-08-01,1.5557142,1.5557142
892/Touring Frames/France,2014-09-01,1.5557142,1.5557142
892/Touring Frames/Georgia,2014-07-01,0.0,0.0
892/Touring Frames/Georgia,2014-08-01,0.0,0.0
892/Touring Frames/Georgia,2014-09-01,0.0,0.0
892/Touring Frames/Germany,2014-07-01,3.26953,3.26953
892/Touring Frames/Germany,2014-08-01,3.26953,3.26953
892/Touring Frames/Germany,2014-09-01,3.26953,3.26953
892/Touring Frames/Idaho,2014-07-01,0.042857144,0.042857144
892/Touring Frames/Idaho,2014-08-01,0.042857144,0.042857144
892/Touring Frames/Idaho,2014-09-01,0.042857144,0.042857144
892/Touring Frames/Illinois,2014-07-01,0.045454547,0.045454547
892/Touring Frames/Illinois,2014-08-01,0.045454547,0.045454547
892/Touring Frames/Illinois,2014-09-01,0.045454547,0.045454547
892/Touring Frames/Indiana,2014-07-01,0.04347826,0.04347826
892/Touring Frames/Indiana,2014-08-01,0.04347826,0.04347826
892/Touring Frames/Indiana,2014-09-01,0.04347826,0.04347826
892/Touring Frames/Kentucky,2014-07-01,0.05,0.05
892/Touring Frames/Kentucky,2014-08-01,0.05,0.05
892/Touring Frames/Kentucky,2014-09-01,0.05,0.05
892/Touring Frames/Maine,2014-07-01,0.0,0.0
892/Touring Frames/Maine,2014-08-01,0.0,0.0
892/Touring Frames/Maine,2014-09-01,0.0,0.0
892/Touring Frames/Maryland,2014-07-01,0.0,0.0
892/Touring Frames/Maryland,2014-08-01,0.0,0.0
892/Touring Frames/Maryland,2014-09-01,0.0,0.0
892/Touring Frames/Massachusetts,2014-07-01,0.0,0.0
892/Touring Frames/Massachusetts,2014-08-01,0.0,0.0
892/Touring Frames/Massachusetts,2014-09-01,0.0,0.0
892/Touring Frames/Michigan,2014-07-01,0.0,0.0
892/Touring Frames/Michigan,2014-08-01,0.0,0.0
892/Touring Frames/Michigan,2014-09-01,0.0,0.0
892/Touring Frames/Minnesota,2014-07-01,0.0,0.0
892/Touring Frames/Minnesota,2014-08-01,0.0,0.0
892/Touring Frames/Minnesota,2014-09-01,0.0,0.0
892/Touring Frames/Mississippi,2014-07-01,0.0,0.0
892/Touring Frames/Mississippi,2014-08-01,0.0,0.0
892/Touring Frames/Mississippi,2014-09-01,0.0,0.0
892/Touring Frames/Missouri,2014-07-01,0.31,0.31
892/Touring Frames/Missouri,2014-08-01,0.31,0.31
892/Touring Frames/Missouri,2014-09-01,0.31,0.31
892/Touring Frames/Montana,2014-07-01,0.0,0.0
892/Touring Frames/Montana,2014-08-01,0.0,0.0
892/Touring Frames/Montana,2014-09-01,0.0,0.0
892/Touring Frames/Nevada,2014-07-01,0.0,0.0
892/Touring Frames/Nevada,2014-08-01,0.0,0.0
892/Touring Frames/Nevada,2014-09-01,0.0,0.0
892/Touring Frames/New Hampshire,2014-07-01,0.0,0.0
892/Touring Frames/New Hampshire,2014-08-01,0.0,0.0
892/Touring Frames/New Hampshire,2014-09-01,0.0,0.0
892/Touring Frames/New Mexico,2014-07-01,0.0,0.0
892/Touring Frames/New Mexico,2014-08-01,0.0,0.0
892/Touring Frames/New Mexico,2014-09-01,0.0,0.0
892/Touring Frames/New York,2014-07-01,0.35142857,0.35142857
892/Touring Frames/New York,2014-08-01,0.35142857,0.35142857
892/Touring Frames/New York,2014-09-01,0.35142857,0.35142857
892/Touring Frames/North Carolina,2014-07-01,0.042857144,0.042857144
892/Touring Frames/North Carolina,2014-08-01,0.042857144,0.042857144
892/Touring Frames/North Carolina,2014-09-01,0.042857144,0.042857144
892/Touring Frames/Ohio,2014-07-01,0.13636364,0.13636364
892/Touring Frames/Ohio,2014-08-01,0.13636364,0.13636364
892/Touring Frames/Ohio,2014-09-01,0.13636364,0.13636364
892/Touring Frames/Oregon,2014-07-01,2.090452,2.090452
892/Touring Frames/Oregon,2014-08-01,2.090452,2.090452
892/Touring Frames/Oregon,2014-09-01,2.090452,2.090452
892/Touring Frames/Rhode Island,2014-07-01,0.0,0.0
892/Touring Frames/Rhode Island,2014-08-01,0.0,0.0
892/Touring Frames/Rhode Island,2014-09-01,0.0,0.0
892/Touring Frames/South Carolina,2014-07-01,0.0,0.0
892/Touring Frames/South Carolina,2014-08-01,0.0,0.0
892/Touring Frames/South Carolina,2014-09-01,0.0,0.0
892/Touring Frames/South Dakota,2014-07-01,0.408,0.408
892/Touring Frames/South Dakota,2014-08-01,0.408,0.408
892/Touring Frames/South Dakota,2014-09-01,0.408,0.408
892/Touring Frames/Tennessee,2014-07-01,0.0,0.0
892/Touring Frames/Tennessee,2014-08-01,0.0,0.0
892/Touring Frames/Tennessee,2014-09-01,0.0,0.0
892/Touring Frames/Texas,2014-07-01,0.083333336,0.083333336
892/Touring Frames/Texas,2014-08-01,0.083333336,0.083333336
892/Touring Frames/Texas,2014-09-01,0.083333336,0.083333336
892/Touring Frames/United Kingdom,2014-07-01,1.454325,1.454325
892/Touring Frames/United Kingdom,2014-08-01,1.454325,1.454325
892/Touring Frames/United Kingdom,2014-09-01,1.454325,1.454325
892/Touring Frames/Utah,2014-07-01,0.375,0.375
892/Touring Frames/Utah,2014-08-01,0.375,0.375
892/Touring Frames/Utah,2014-09-01,0.375,0.375
892/Touring Frames/Virginia,2014-07-01,0.0,0.0
892/Touring Frames/Virginia,2014-08-01,0.0,0.0
892/Touring Frames/Virginia,2014-09-01,0.0,0.0
892/Touring Frames/Washington,2014-07-01,2.21599,2.21599
892/Touring Frames/Washington,2014-08-01,2.21599,2.21599
892/Touring Frames/Washington,2014-09-01,2.21599,2.21599
892/Touring Frames/Wisconsin,2014-07-01,0.0,0.0
892/Touring Frames/Wisconsin,2014-08-01,0.0,0.0
892/Touring Frames/Wisconsin,2014-09-01,0.0,0.0
892/Touring Frames/Wyoming,2014-07-01,0.0,0.0
892/Touring Frames/Wyoming,2014-08-01,0.0,0.0
892/Touring Frames/Wyoming,2014-09-01,0.0,0.0
893/Touring Frames/Alabama,2014-07-01,0.0,0.0
893/Touring Frames/Alabama,2014-08-01,0.0,0.0
893/Touring Frames/Alabama,2014-09-01,0.0,0.0
893/Touring Frames/Arizona,2014-07-01,0.42857143,0.42857143
893/Touring Frames/Arizona,2014-08-01,0.42857143,0.42857143
893/Touring Frames/Arizona,2014-09-01,0.42857143,0.42857143
893/Touring Frames/Australia,2014-07-01,1.173675,1.173675
893/Touring Frames/Australia,2014-08-01,1.173675,1.173675
893/Touring Frames/Australia,2014-09-01,1.173675,1.173675
893/Touring Frames/California,2014-07-01,1.25325,1.25325
893/Touring Frames/California,2014-08-01,1.25325,1.25325
893/Touring Frames/California,2014-09-01,1.25325,1.25325
893/Touring Frames/Canada,2014-07-01,3.0444,3.0444
893/Touring Frames/Canada,2014-08-01,3.0444,3.0444
893/Touring Frames/Canada,2014-09-01,3.0444,3.0444
893/Touring Frames/Colorado,2014-07-01,0.0,0.0
893/Touring Frames/Colorado,2014-08-01,0.0,0.0
893/Touring Frames/Colorado,2014-09-01,0.0,0.0
893/Touring Frames/Connecticut,2014-07-01,0.1764706,0.1764706
893/Touring Frames/Connecticut,2014-08-01,0.1764706,0.1764706
893/Touring Frames/Connecticut,2014-09-01,0.1764706,0.1764706
893/Touring Frames/Florida,2014-07-01,0.7542,0.7542
893/Touring Frames/Florida,2014-08-01,0.7542,0.7542
893/Touring Frames/Florida,2014-09-01,0.7542,0.7542
893/Touring Frames/France,2014-07-01,1.2771429,1.2771429
893/Touring Frames/France,2014-08-01,1.2771429,1.2771429
893/Touring Frames/France,2014-09-01,1.2771429,1.2771429
893/Touring Frames/Georgia,2014-07-01,0.0,0.0
893/Touring Frames/Georgia,2014-08-01,0.0,0.0
893/Touring Frames/Georgia,2014-09-01,0.0,0.0
893/Touring Frames/Germany,2014-07-01,2.38074,2.38074
893/Touring Frames/Germany,2014-08-01,2.38074,2.38074
893/Touring Frames/Germany,2014-09-01,2.38074,2.38074
893/Touring Frames/Idaho,2014-07-01,0.021428572,0.021428572
893/Touring Frames/Idaho,2014-08-01,0.021428572,0.021428572
893/Touring Frames/Idaho,2014-09-01,0.021428572,0.021428572
893/Touring Frames/Illinois,2014-07-01,0.0,0.0
893/Touring Frames/Illinois,2014-08-01,0.0,0.0
893/Touring Frames/Illinois,2014-09-01,0.0,0.0
893/Touring Frames/Indiana,2014-07-01,0.0,0.0
893/Touring Frames/Indiana,2014-08-01,0.0,0.0
893/Touring Frames/Indiana,2014-09-01,0.0,0.0
893/Touring Frames/Kentucky,2014-07-01,0.028571429,0.028571429
893/Touring Frames/Kentucky,2014-08-01,0.028571429,0.028571429
893/Touring Frames/Kentucky,2014-09-01,0.028571429,0.028571429
893/Touring Frames/Maine,2014-07-01,0.0,0.0
893/Touring Frames/Maine,2014-08-01,0.0,0.0
893/Touring Frames/Maine,2014-09-01,0.0,0.0
893/Touring Frames/Maryland,2014-07-01,0.0,0.0
893/Touring Frames/Maryland,2014-08-01,0.0,0.0
893/Touring Frames/Maryland,2014-09-01,0.0,0.0
893/Touring Frames/Massachusetts,2014-07-01,0.0,0.0
893/Touring Frames/Massachusetts,2014-08-01,0.0,0.0
893/Touring Frames/Massachusetts,2014-09-01,0.0,0.0
893/Touring Frames/Michigan,2014-07-01,0.0,0.0
893/Touring Frames/Michigan,2014-08-01,0.0,0.0
893/Touring Frames/Michigan,2014-09-01,0.0,0.0
893/Touring Frames/Minnesota,2014-07-01,0.0,0.0
893/Touring Frames/Minnesota,2014-08-01,0.0,0.0
893/Touring Frames/Minnesota,2014-09-01,0.0,0.0
893/Touring Frames/Mississippi,2014-07-01,0.0,0.0
893/Touring Frames/Mississippi,2014-08-01,0.0,0.0
893/Touring Frames/Mississippi,2014-09-01,0.0,0.0
893/Touring Frames/Missouri,2014-07-01,0.26333332,0.26333332
893/Touring Frames/Missouri,2014-08-01,0.26333332,0.26333332
893/Touring Frames/Missouri,2014-09-01,0.26333332,0.26333332
893/Touring Frames/Montana,2014-07-01,0.0,0.0
893/Touring Frames/Montana,2014-08-01,0.0,0.0
893/Touring Frames/Montana,2014-09-01,0.0,0.0
893/Touring Frames/Nevada,2014-07-01,0.0,0.0
893/Touring Frames/Nevada,2014-08-01,0.0,0.0
893/Touring Frames/Nevada,2014-09-01,0.0,0.0
893/Touring Frames/New Hampshire,2014-07-01,0.0,0.0
893/Touring Frames/New Hampshire,2014-08-01,0.0,0.0
893/Touring Frames/New Hampshire,2014-09-01,0.0,0.0
893/Touring Frames/New Mexico,2014-07-01,0.0,0.0
893/Touring Frames/New Mexico,2014-08-01,0.0,0.0
893/Touring Frames/New Mexico,2014-09-01,0.0,0.0
893/Touring Frames/New York,2014-07-01,0.028571429,0.028571429
893/Touring Frames/New York,2014-08-01,0.028571429,0.028571429
893/Touring Frames/New York,2014-09-01,0.028571429,0.028571429
893/Touring Frames/North Carolina,2014-07-01,0.06896552,0.06896552
893/Touring Frames/North Carolina,2014-08-01,0.06896552,0.06896552
893/Touring Frames/North Carolina,2014-09-01,0.06896552,0.06896552
893/Touring Frames/Ohio,2014-07-01,0.035714287,0.035714287
893/Touring Frames/Ohio,2014-08-01,0.035714287,0.035714287
893/Touring Frames/Ohio,2014-09-01,0.035714287,0.035714287
893/Touring Frames/Oregon,2014-07-01,1.36442,1.36442
893/Touring Frames/Oregon,2014-08-01,1.36442,1.36442
893/Touring Frames/Oregon,2014-09-01,1.36442,1.36442
893/Touring Frames/Rhode Island,2014-07-01,0.0,0.0
893/Touring Frames/Rhode Island,2014-08-01,0.0,0.0
893/Touring Frames/Rhode Island,2014-09-01,0.0,0.0
893/Touring Frames/South Carolina,2014-07-01,0.0,0.0
893/Touring Frames/South Carolina,2014-08-01,0.0,0.0
893/Touring Frames/South Carolina,2014-09-01,0.0,0.0
893/Touring Frames/South Dakota,2014-07-01,0.162,0.162
893/Touring Frames/South Dakota,2014-08-01,0.162,0.162
893/Touring Frames/South Dakota,2014-09-01,0.162,0.162
893/Touring Frames/Tennessee,2014-07-01,0.0,0.0
893/Touring Frames/Tennessee,2014-08-01,0.0,0.0
893/Touring Frames/Tennessee,2014-09-01,0.0,0.0
893/Touring Frames/Texas,2014-07-01,0.0,0.0
893/Touring Frames/Texas,2014-08-01,0.0,0.0
893/Touring Frames/Texas,2014-09-01,0.0,0.0
893/Touring Frames/United Kingdom,2014-07-01,0.81975,0.81975
893/Touring Frames/United Kingdom,2014-08-01,0.81975,0.81975
893/Touring Frames/United Kingdom,2014-09-01,0.81975,0.81975
893/Touring Frames/Utah,2014-07-01,0.3042857,0.3042857
893/Touring Frames/Utah,2014-08-01,0.3042857,0.3042857
893/Touring Frames/Utah,2014-09-01,0.3042857,0.3042857
893/Touring Frames/Virginia,2014-07-01,0.0,0.0
893/Touring Frames/Virginia,2014-08-01,0.0,0.0
893/Touring Frames/Virginia,2014-09-01,0.0,0.0
893/Touring Frames/Washington,2014-07-01,1.74239,1.74239
893/Touring Frames/Washington,2014-08-01,1.74239,1.74239
893/Touring Frames/Washington,2014-09-01,1.74239,1.74239
893/Touring Frames/Wisconsin,2014-07-01,0.0,0.0
893/Touring Frames/Wisconsin,2014-08-01,0.0,0.0
893/Touring Frames/Wisconsin,2014-09-01,0.0,0.0
893/Touring Frames/Wyoming,2014-07-01,0.0,0.0
893/Touring Frames/Wyoming,2014-08-01,0.0,0.0
893/Touring Frames/Wyoming,2014-09-01,0.0,0.0
894/Derailleurs/Alabama,2014-07-01,0.0,0.0
894/Derailleurs/Alabama,2014-08-01,0.0,0.0
894/Derailleurs/Alabama,2014-09-01,0.0,0.0
894/Derailleurs/Arizona,2014-07-01,0.6028137,0.6028137
894/Derailleurs/Arizona,2014-08-01,0.6028137,0.6028137
894/Derailleurs/Arizona,2014-09-01,0.6028137,0.6028137
894/Derailleurs/Australia,2014-07-01,1.2828,1.2828
894/Derailleurs/Australia,2014-08-01,1.2828,1.2828
894/Derailleurs/Australia,2014-09-01,1.2828,1.2828
894/Derailleurs/California,2014-07-01,0.5898,0.5898
894/Derailleurs/California,2014-08-01,0.5898,0.5898
894/Derailleurs/California,2014-09-01,0.5898,0.5898
894/Derailleurs/Canada,2014-07-01,2.6187,2.6187
894/Derailleurs/Canada,2014-08-01,2.6187,2.6187
894/Derailleurs/Canada,2014-09-01,2.6187,2.6187
894/Derailleurs/Colorado,2014-07-01,0.0,0.0
894/Derailleurs/Colorado,2014-08-01,0.0,0.0
894/Derailleurs/Colorado,2014-09-01,0.0,0.0
894/Derailleurs/Connecticut,2014-07-01,0.0,0.0
894/Derailleurs/Connecticut,2014-08-01,0.0,0.0
894/Derailleurs/Connecticut,2014-09-01,0.0,0.0
894/Derailleurs/Florida,2014-07-01,0.0,0.0
894/Derailleurs/Florida,2014-08-01,0.0,0.0
894/Derailleurs/Florida,2014-09-01,0.0,0.0
894/Derailleurs/France,2014-07-01,1.8132,1.8132
894/Derailleurs/France,2014-08-01,1.8132,1.8132
894/Derailleurs/France,2014-09-01,1.8132,1.8132
894/Derailleurs/Georgia,2014-07-01,0.0,0.0
894/Derailleurs/Georgia,2014-08-01,0.0,0.0
894/Derailleurs/Georgia,2014-09-01,0.0,0.0
894/Derailleurs/Germany,2014-07-01,0.4845,0.4845
894/Derailleurs/Germany,2014-08-01,0.4845,0.4845
894/Derailleurs/Germany,2014-09-01,0.4845,0.4845
894/Derailleurs/Idaho,2014-07-01,0.16,0.16
894/Derailleurs/Idaho,2014-08-01,0.16,0.16
894/Derailleurs/Idaho,2014-09-01,0.16,0.16
894/Derailleurs/Illinois,2014-07-01,0.0,0.0
894/Derailleurs/Illinois,2014-08-01,0.0,0.0
894/Derailleurs/Illinois,2014-09-01,0.0,0.0
894/Derailleurs/Indiana,2014-07-01,0.11111111,0.11111111
894/Derailleurs/Indiana,2014-08-01,0.11111111,0.11111111
894/Derailleurs/Indiana,2014-09-01,0.11111111,0.11111111
894/Derailleurs/Kentucky,2014-07-01,0.222,0.222
894/Derailleurs/Kentucky,2014-08-01,0.222,0.222
894/Derailleurs/Kentucky,2014-09-01,0.222,0.222
894/Derailleurs/Maine,2014-07-01,0.0,0.0
894/Derailleurs/Maine,2014-08-01,0.0,0.0
894/Derailleurs/Maine,2014-09-01,0.0,0.0
894/Derailleurs/Maryland,2014-07-01,0.0,0.0
894/Derailleurs/Maryland,2014-08-01,0.0,0.0
